Gen,Family.ID,Sperm_ID,Sperm_length ,Unit
Inb.1,7,13.jpg,86,micrometer
Inb.1,8,1.jpg,88,micrometer
Inb.1,8,1.jpg,75,micrometer
Inb.1,8,1.jpg,78,micrometer
Inb.1,8,1.jpg,75,micrometer
Inb.1,8,1.jpg,81,micrometer
Inb.1,8,1.jpg,90,micrometer
Inb.1,8,1.jpg,87,micrometer
Inb.1,8,2.jpg,86,micrometer
Inb.1,8,2.jpg,74,micrometer
Inb.1,8,2.jpg,80,micrometer
Inb.1,8,6.jpg,94,micrometer
Inb.1,8,2.jpg,78,micrometer
Inb.1,8,3.jpg,86,micrometer
Inb.1,8,3.jpg,86,micrometer
Inb.1,8,3.jpg,83,micrometer
Inb.1,8,3.jpg,88,micrometer
Inb.1,8,4.jpg,84,micrometer
Inb.1,8,20.jpg,88,micrometer
Inb.1,8,20.jpg,83,micrometer
Inb.1,8,19.jpg,85,micrometer
Inb.1,9,1.jpg,87,micrometer
Inb.1,9,1.jpg,79,micrometer
Inb.1,9,1.jpg,77,micrometer
Inb.1,9,11.jpg,86,micrometer
Inb.1,9,2.jpg,84,micrometer
Inb.1,9,2.jpg,81,micrometer
Inb.1,9,2.jpg,75,micrometer
Inb.1,9,2.jpg,83,micrometer
Inb.1,9,2.jpg,82,micrometer
Inb.1,9,3.jpg,83,micrometer
Inb.1,9,3.jpg,92,micrometer
Inb.1,9,4.jpg,81,micrometer
Inb.1,9,4.jpg,84,micrometer
Inb.1,9,4.jpg,80,micrometer
Inb.1,9,4.jpg,95,micrometer
Inb.1,9,19.jpg,89,micrometer
Inb.1,9,18.jpg,85,micrometer
Inb.1,9,18.jpg,92,micrometer
Inb.1,9,6.jpg,82,micrometer
Inb.1,9,6.jpg,81,micrometer
Inb.1,11,1.jpg,89,micrometer
Inb.1,11,1.jpg,94,micrometer
Inb.1,11,1.jpg,93,micrometer
Inb.1,11,1.jpg,85,micrometer
Inb.1,11,1.jpg,73,micrometer
Inb.1,11,1.jpg,88,micrometer
Inb.1,11,1.jpg,86,micrometer
Inb.1,11,2.jpg,88,micrometer
Inb.1,11,3.jpg,93,micrometer
Inb.1,11,3.jpg,88,micrometer
Inb.1,11,3.jpg,96,micrometer
Inb.1,11,3.jpg,71,micrometer
Inb.1,11,4.jpg,90,micrometer
Inb.1,11,4.jpg,75,micrometer
Inb.1,11,4.jpg,93,micrometer
Inb.1,11,5.jpg,87,micrometer
Inb.1,11,6.jpg,84,micrometer
Inb.1,11,6.jpg,88,micrometer
Inb.1,11,6.jpg,70,micrometer
Inb.1,11,7.jpg,86,micrometer
Inb.1,12,1.jpg,81,micrometer
Inb.1,12,1.jpg,75,micrometer
Inb.1,12,2.jpg,76,micrometer
Inb.1,12,2.jpg,76,micrometer
Inb.1,12,3.jpg,89,micrometer
Inb.1,12,3.jpg,74,micrometer
Inb.1,12,4.jpg,78,micrometer
Inb.1,12,4.jpg,78,micrometer
Inb.1,12,11.jpg,92,micrometer
Inb.1,12,5.jpg,78,micrometer
Inb.1,12,5.jpg,73,micrometer
Inb.1,12,5.jpg,77,micrometer
Inb.1,12,11.jpg,86,micrometer
Inb.1,12,6.jpg,83,micrometer
Inb.1,12,6.jpg,94,micrometer
Inb.1,12,20.jpg,97,micrometer
Inb.1,12,20.jpg,87,micrometer
Inb.1,12,7.jpg,76,micrometer
Inb.1,12,8.jpg,84,micrometer
Inb.1,12,8.jpg,81,micrometer
Inb.1,13,1.jpg,83,micrometer
Inb.1,13,1.jpg,78,micrometer
Inb.1,13,2.jpg,78,micrometer
Inb.1,13,2.jpg,76,micrometer
Inb.1,13,2.jpg,65,micrometer
Inb.1,13,2.jpg,87,micrometer
Inb.1,13,3.jpg,82,micrometer
Inb.1,13,3.jpg,72,micrometer
Inb.1,13,3.jpg,93,micrometer
Inb.1,13,11.jpg,94,micrometer
Inb.1,13,5.jpg,82,micrometer
Inb.1,13,5.jpg,78,micrometer
Inb.1,13,6.jpg,82,micrometer
Inb.1,13,6.jpg,94,micrometer
Inb.1,13,6.jpg,84,micrometer
Inb.1,13,6.jpg,82,micrometer
Inb.1,13,7.jpg,81,micrometer
Inb.1,13,7.jpg,85,micrometer
Inb.1,13,8.jpg,79,micrometer
Inb.1,13,8.jpg,71,micrometer
Inb.1,14,1.jpg,91,micrometer
Inb.1,14,2.jpg,89,micrometer
Inb.1,14,3.jpg,95,micrometer
Inb.1,14,3.jpg,88,micrometer
Inb.1,14,4.jpg,81,micrometer
Inb.1,14,4.jpg,79,micrometer
Inb.1,14,4.jpg,76,micrometer
Inb.1,14,5.jpg,85,micrometer
Inb.1,14,5.jpg,84,micrometer
Inb.1,14,5.jpg,76,micrometer
Inb.1,14,5.jpg,66,micrometer
Inb.1,14,5.jpg,97,micrometer
Inb.1,14,5.jpg,85,micrometer
Inb.1,14,5.jpg,93,micrometer
Inb.1,14,6.jpg,87,micrometer
Inb.1,14,6.jpg,75,micrometer
Inb.1,14,6.jpg,96,micrometer
Inb.1,14,6.jpg,92,micrometer
Inb.1,14,6.jpg,85,micrometer
Inb.1,14,6.jpg,71,micrometer
Inb.1,16,1.jpg,81,micrometer
Inb.1,16,1.jpg,88,micrometer
Inb.1,16,1.jpg,92,micrometer
Inb.1,16,2.jpg,81,micrometer
Inb.1,16,2.jpg,80,micrometer
Inb.1,16,3.jpg,93,micrometer
Inb.1,16,3.jpg,88,micrometer
Inb.1,16,4.jpg,84,micrometer
Inb.1,16,4.jpg,85,micrometer
Inb.1,16,5.jpg,89,micrometer
Inb.1,16,6.jpg,81,micrometer
Inb.1,16,6.jpg,82,micrometer
Inb.1,16,6.jpg,73,micrometer
Inb.1,16,7.jpg,78,micrometer
Inb.1,16,7.jpg,87,micrometer
Inb.1,16,7.jpg,86,micrometer
Inb.1,16,7.jpg,88,micrometer
Inb.1,16,8.jpg,88,micrometer
Inb.1,16,8.jpg,84,micrometer
Inb.1,16,8.jpg,73,micrometer
Inb.1,17,1.jpg,83,micrometer
Inb.1,17,1.jpg,73,micrometer
Inb.1,17,2.jpg,92,micrometer
Inb.1,17,2.jpg,96,micrometer
Inb.1,17,3.jpg,87,micrometer
Inb.1,17,4.jpg,94,micrometer
Inb.1,17,5.jpg,84,micrometer
Inb.1,17,6.jpg,90,micrometer
Inb.1,17,6.jpg,82,micrometer
Inb.1,17,7.jpg,79,micrometer
Inb.1,17,8.jpg,91,micrometer
Inb.1,17,8.jpg,80,micrometer
Inb.1,17,9.jpg,90,micrometer
Inb.1,17,10.jpg,89,micrometer
Inb.1,17,11.jpg,93,micrometer
Inb.1,17,12.jpg,79,micrometer
Inb.1,17,12.jpg,96,micrometer
Inb.1,17,13.jpg,94,micrometer
Inb.1,17,14.jpg,94,micrometer
Inb.1,17,15.jpg,94,micrometer
Inb.1,18,1.jpg,92,micrometer
Inb.1,18,1.jpg,95,micrometer
Inb.1,18,2.jpg,79,micrometer
Inb.1,18,2.jpg,84,micrometer
Inb.1,18,2.jpg,81,micrometer
Inb.1,18,3.jpg,86,micrometer
Inb.1,18,4.jpg,90,micrometer
Inb.1,18,5.jpg,99,micrometer
Inb.1,18,6.jpg,98,micrometer
Inb.1,18,6.jpg,81,micrometer
Inb.1,18,6.jpg,72,micrometer
Inb.1,18,6.jpg,79,micrometer
Inb.1,18,7.jpg,93,micrometer
Inb.1,18,8.jpg,82,micrometer
Inb.1,18,9.jpg,86,micrometer
Inb.1,18,10.jpg,93,micrometer
Inb.1,18,10.jpg,91,micrometer
Inb.1,18,10.jpg,98,micrometer
Inb.1,18,10.jpg,93,micrometer
Inb.1,18,10.jpg,85,micrometer
Inb.1,19,1.jpg,79,micrometer
Inb.1,19,2.jpg,84,micrometer
Inb.1,19,2.jpg,88,micrometer
Inb.1,19,3.jpg,78,micrometer
Inb.1,19,3.jpg,70,micrometer
Inb.1,19,3.jpg,84,micrometer
Inb.1,19,4.jpg,91,micrometer
Inb.1,19,5.jpg,81,micrometer
Inb.1,19,5.jpg,85,micrometer
Inb.1,19,6.jpg,83,micrometer
Inb.1,19,6.jpg,80,micrometer
Inb.1,19,6.jpg,87,micrometer
Inb.1,19,7.jpg,78,micrometer
Inb.1,19,7.jpg,71,micrometer
Inb.1,19,8.jpg,84,micrometer
Inb.1,19,9.jpg,80,micrometer
Inb.1,19,9.jpg,77,micrometer
Inb.1,19,10.jpg,81,micrometer
Inb.1,19,11.jpg,80,micrometer
Inb.1,19,11.jpg,74,micrometer
Inb.1,20,1.jpg,93,micrometer
Inb.1,20,1.jpg,76,micrometer
Inb.1,20,2.jpg,86,micrometer
Inb.1,20,3.jpg,82,micrometer
Inb.1,20,3.jpg,88,micrometer
Inb.1,20,3.jpg,91,micrometer
Inb.1,20,3.jpg,86,micrometer
Inb.1,20,3.jpg,88,micrometer
Inb.1,20,3.jpg,99,micrometer
Inb.1,20,4.jpg,82,micrometer
Inb.1,20,4.jpg,87,micrometer
Inb.1,20,5.jpg,84,micrometer
Inb.1,20,5.jpg,88,micrometer
Inb.1,20,6.jpg,87,micrometer
Inb.1,20,6.jpg,71,micrometer
Inb.1,20,7.jpg,84,micrometer
Inb.1,20,7.jpg,85,micrometer
Inb.1,20,8.jpg,92,micrometer
Inb.1,20,9.jpg,91,micrometer
Inb.1,20,9.jpg,90,micrometer
Inb.1,21,1.jpg,82,micrometer
Inb.1,21,1.jpg,85,micrometer
Inb.1,21,1.jpg,71,micrometer
Inb.1,21,2.jpg,86,micrometer
Inb.1,21,2.jpg,82,micrometer
Inb.1,21,2.jpg,73,micrometer
Inb.1,21,3.jpg,74,micrometer
Inb.1,21,3.jpg,79,micrometer
Inb.1,21,3.jpg,73,micrometer
Inb.1,21,3.jpg,94,micrometer
Inb.1,21,3.jpg,76,micrometer
Inb.1,21,3.jpg,76,micrometer
Inb.1,21,4.jpg,76,micrometer
Inb.1,21,4.jpg,80,micrometer
Inb.1,21,4.jpg,75,micrometer
Inb.1,21,4.jpg,73,micrometer
Inb.1,21,4.jpg,73,micrometer
Inb.1,21,4.jpg,73,micrometer
Inb.1,21,5.jpg,86,micrometer
Inb.1,21,6.jpg,88,micrometer
Inb.1,22,1.jpg,87,micrometer
Inb.1,22,1.jpg,92,micrometer
Inb.1,22,1.jpg,86,micrometer
Inb.1,22,1.jpg,89,micrometer
Inb.1,22,2.jpg,92,micrometer
Inb.1,22,2.jpg,88,micrometer
Inb.1,22,3.jpg,82,micrometer
Inb.1,22,3.jpg,89,micrometer
Inb.1,22,4.jpg,77,micrometer
Inb.1,22,4.jpg,79,micrometer
Inb.1,22,4.jpg,70,micrometer
Inb.1,22,4.jpg,74,micrometer
Inb.1,22,4.jpg,73,micrometer
Inb.1,22,4.jpg,86,micrometer
Inb.1,22,4.jpg,88,micrometer
Inb.1,22,5.jpg,79,micrometer
Inb.1,22,5.jpg,86,micrometer
Inb.1,22,5.jpg,84,micrometer
Inb.1,22,5.jpg,95,micrometer
Inb.1,22,5.jpg,75,micrometer
Inb.1,23,1.jpg,86,micrometer
Inb.1,23,2.jpg,82,micrometer
Inb.1,23,3.jpg,87,micrometer
Inb.1,23,4.jpg,83,micrometer
Inb.1,23,4.jpg,79,micrometer
Inb.1,23,5.jpg,86,micrometer
Inb.1,23,6.jpg,74,micrometer
Inb.1,23,6.jpg,78,micrometer
Inb.1,23,6.jpg,71,micrometer
Inb.1,23,7.jpg,79,micrometer
Inb.1,23,7.jpg,84,micrometer
Inb.1,23,7.jpg,84,micrometer
Inb.1,23,8.jpg,71,micrometer
Inb.1,23,8.jpg,77,micrometer
Inb.1,23,9.jpg,86,micrometer
Inb.1,23,9.jpg,95,micrometer
Inb.1,23,9.jpg,77,micrometer
Inb.1,23,10.jpg,80,micrometer
Inb.1,23,10.jpg,79,micrometer
Inb.1,23,10.jpg,81,micrometer
Inb.1,24,1.jpg,78,micrometer
Inb.1,24,1.jpg,92,micrometer
Inb.1,24,2.jpg,79,micrometer
Inb.1,24,2.jpg,84,micrometer
Inb.1,24,2.jpg,72,micrometer
Inb.1,24,2.jpg,78,micrometer
Inb.1,24,3.jpg,89,micrometer
Inb.1,24,3.jpg,89,micrometer
Inb.1,24,4.jpg,81,micrometer
Inb.1,24,4.jpg,83,micrometer
Inb.1,24,4.jpg,88,micrometer
Inb.1,24,4.jpg,83,micrometer
Inb.1,24,5.jpg,89,micrometer
Inb.1,24,5.jpg,88,micrometer
Inb.1,24,5.jpg,85,micrometer
Inb.1,24,5.jpg,90,micrometer
Inb.1,24,5.jpg,75,micrometer
Inb.1,24,5.jpg,75,micrometer
Inb.1,24,5.jpg,84,micrometer
Inb.1,24,5.jpg,71,micrometer
Inb.1,27,1.jpg,81,micrometer
Inb.1,27,1.jpg,83,micrometer
Inb.1,27,1.jpg,81,micrometer
Inb.1,27,2.jpg,93,micrometer
Inb.1,27,2.jpg,81,micrometer
Inb.1,27,2.jpg,80,micrometer
Inb.1,27,3.jpg,83,micrometer
Inb.1,27,3.jpg,93,micrometer
Inb.1,27,4.jpg,83,micrometer
Inb.1,27,4.jpg,89,micrometer
Inb.1,27,4.jpg,75,micrometer
Inb.1,27,4.jpg,81,micrometer
Inb.1,27,5.jpg,85,micrometer
Inb.1,27,5.jpg,91,micrometer
Inb.1,27,5.jpg,87,micrometer
Inb.1,27,6.jpg,91,micrometer
Inb.1,27,6.jpg,90,micrometer
Inb.1,27,7.jpg,80,micrometer
Inb.1,27,7.jpg,76,micrometer
Inb.1,27,7.jpg,82,micrometer
Inb.1,31,1.jpg,87,micrometer
Inb.1,31,2.jpg,92,micrometer
Inb.1,31,3.jpg,79,micrometer
Inb.1,31,4.jpg,85,micrometer
Inb.1,31,5.jpg,79,micrometer
Inb.1,31,6.jpg,79,micrometer
Inb.1,31,7.jpg,88,micrometer
Inb.1,31,7.jpg,85,micrometer
Inb.1,31,7.jpg,86,micrometer
Inb.1,31,8.jpg,81,micrometer
Inb.1,31,8.jpg,80,micrometer
Inb.1,31,9.jpg,80,micrometer
Inb.1,31,10.jpg,86,micrometer
Inb.1,31,11.jpg,90,micrometer
Inb.1,31,12.jpg,84,micrometer
Inb.1,31,12.jpg,78,micrometer
Inb.1,31,12.jpg,81,micrometer
Inb.1,31,12.jpg,82,micrometer
Inb.1,31,12.jpg,87,micrometer
Inb.1,31,13.jpg,81,micrometer
Inb.1,32,1.jpg,80,micrometer
Inb.1,32,1.jpg,81,micrometer
Inb.1,32,1.jpg,93,micrometer
Inb.1,32,2.jpg,83,micrometer
Inb.1,32,2.jpg,73,micrometer
Inb.1,32,2.jpg,90,micrometer
Inb.1,32,3.jpg,82,micrometer
Inb.1,32,3.jpg,83,micrometer
Inb.1,32,3.jpg,78,micrometer
Inb.1,32,3.jpg,86,micrometer
Inb.1,32,4.jpg,87,micrometer
Inb.1,32,5.jpg,82,micrometer
Inb.1,32,5.jpg,82,micrometer
Inb.1,32,5.jpg,84,micrometer
Inb.1,32,6.jpg,84,micrometer
Inb.1,32,7.jpg,86,micrometer
Inb.1,32,8.jpg,86,micrometer
Inb.1,32,8.jpg,83,micrometer
Inb.1,32,9.jpg,83,micrometer
Inb.1,32,10.jpg,87,micrometer
Inb.1,33,1.jpg,89,micrometer
Inb.1,33,1.jpg,81,micrometer
Inb.1,33,2.jpg,73,micrometer
Inb.1,33,3.jpg,74,micrometer
Inb.1,33,3.jpg,84,micrometer
Inb.1,33,3.jpg,89,micrometer
Inb.1,33,4.jpg,86,micrometer
Inb.1,33,5.jpg,86,micrometer
Inb.1,33,5.jpg,71,micrometer
Inb.1,33,6.jpg,92,micrometer
Inb.1,33,7.jpg,82,micrometer
Inb.1,33,7.jpg,82,micrometer
Inb.1,33,7.jpg,76,micrometer
Inb.1,33,8.jpg,86,micrometer
Inb.1,33,9.jpg,91,micrometer
Inb.1,33,10.jpg,75,micrometer
Inb.1,33,11.jpg,90,micrometer
Inb.1,33,12.jpg,88,micrometer
Inb.1,33,12.jpg,87,micrometer
Inb.1,33,13.jpg,84,micrometer
Inb.1,34,1.jpg,87,micrometer
Inb.1,34,2.jpg,95,micrometer
Inb.1,34,2.jpg,86,micrometer
Inb.1,34,2.jpg,81,micrometer
Inb.1,34,3.jpg,83,micrometer
Inb.1,34,4.jpg,80,micrometer
Inb.1,34,4.jpg,94,micrometer
Inb.1,34,5.jpg,84,micrometer
Inb.1,34,6.jpg,91,micrometer
Inb.1,34,7.jpg,85,micrometer
Inb.1,34,7.jpg,75,micrometer
Inb.1,34,7.jpg,86,micrometer
Inb.1,34,8.jpg,83,micrometer
Inb.1,34,9.jpg,91,micrometer
Inb.1,34,10.jpg,90,micrometer
Inb.1,34,10.jpg,79,micrometer
Inb.1,34,10.jpg,81,micrometer
Inb.1,34,10.jpg,88,micrometer
Inb.1,34,11.jpg,76,micrometer
Inb.1,34,11.jpg,74,micrometer
Inb.1,35,1.jpg,78,micrometer
Inb.1,35,2.jpg,79,micrometer
Inb.1,35,2.jpg,78,micrometer
Inb.1,35,2.jpg,75,micrometer
Inb.1,35,2.jpg,78,micrometer
Inb.1,35,3.jpg,84,micrometer
Inb.1,35,3.jpg,82,micrometer
Inb.1,35,3.jpg,79,micrometer
Inb.1,35,4.jpg,79,micrometer
Inb.1,35,4.jpg,77,micrometer
Inb.1,35,4.jpg,82,micrometer
Inb.1,35,4.jpg,81,micrometer
Inb.1,35,5.jpg,79,micrometer
Inb.1,35,5.jpg,75,micrometer
Inb.1,35,5.jpg,87,micrometer
Inb.1,35,6.jpg,73,micrometer
Inb.1,35,6.jpg,80,micrometer
Inb.1,35,6.jpg,80,micrometer
Inb.1,35,6.jpg,78,micrometer
Inb.1,35,7.jpg,82,micrometer
Inb.1,38,1.jpg,87,micrometer
Inb.1,38,2.jpg,80,micrometer
Inb.1,38,2.jpg,79,micrometer
Inb.1,38,2.jpg,74,micrometer
Inb.1,38,2.jpg,66,micrometer
Inb.1,38,2.jpg,62,micrometer
Inb.1,38,2.jpg,79,micrometer
Inb.1,38,3.jpg,82,micrometer
Inb.1,38,3.jpg,71,micrometer
Inb.1,38,4.jpg,84,micrometer
Inb.1,38,4.jpg,87,micrometer
Inb.1,38,5.jpg,92,micrometer
Inb.1,38,5.jpg,81,micrometer
Inb.1,38,5.jpg,74,micrometer
Inb.1,38,5.jpg,72,micrometer
Inb.1,38,5.jpg,92,micrometer
Inb.1,38,6.jpg,94,micrometer
Inb.1,38,6.jpg,85,micrometer
Inb.1,38,7.jpg,76,micrometer
Inb.1,38,7.jpg,87,micrometer
Inb.1,39,1.jpg,91,micrometer
Inb.1,39,1.jpg,84,micrometer
Inb.1,39,3.jpg,85,micrometer
Inb.1,39,3.jpg,80,micrometer
Inb.1,39,3.jpg,86,micrometer
Inb.1,39,4.jpg,85,micrometer
Inb.1,39,5.jpg,86,micrometer
Inb.1,39,5.jpg,83,micrometer
Inb.1,39,5.jpg,85,micrometer
Inb.1,39,5.jpg,89,micrometer
Inb.1,39,5.jpg,87,micrometer
Inb.1,39,6.jpg,87,micrometer
Inb.1,39,6.jpg,70,micrometer
Inb.1,39,6.jpg,79,micrometer
Inb.1,39,6.jpg,87,micrometer
Inb.1,39,6.jpg,72,micrometer
Inb.1,39,6.jpg,70,micrometer
Inb.1,39,7.jpg,86,micrometer
Inb.1,39,7.jpg,71,micrometer
Inb.1,39,7.jpg,87,micrometer
Inb.1,40,1.jpg,81,micrometer
Inb.1,40,1.jpg,97,micrometer
Inb.1,40,2.jpg,88,micrometer
Inb.1,40,2.jpg,87,micrometer
Inb.1,40,3.jpg,85,micrometer
Inb.1,40,3.jpg,78,micrometer
Inb.1,40,3.jpg,76,micrometer
Inb.1,40,4.jpg,85,micrometer
Inb.1,40,4.jpg,91,micrometer
Inb.1,40,5.jpg,89,micrometer
Inb.1,40,5.jpg,84,micrometer
Inb.1,40,6.jpg,83,micrometer
Inb.1,40,6.jpg,85,micrometer
Inb.1,40,7.jpg,88,micrometer
Inb.1,40,7.jpg,85,micrometer
Inb.1,40,7.jpg,78,micrometer
Inb.1,40,7.jpg,82,micrometer
Inb.1,40,8.jpg,75,micrometer
Inb.1,40,8.jpg,81,micrometer
Inb.1,40,8.jpg,88,micrometer
Inb.1,42,1.jpg,82,micrometer
Inb.1,42,1.jpg,80,micrometer
Inb.1,42,2.jpg,86,micrometer
Inb.1,42,3.jpg,87,micrometer
Inb.1,42,3.jpg,78,micrometer
Inb.1,42,3.jpg,71,micrometer
Inb.1,42,3.jpg,88,micrometer
Inb.1,42,4.jpg,77,micrometer
Inb.1,42,4.jpg,89,micrometer
Inb.1,42,4.jpg,81,micrometer
Inb.1,42,4.jpg,71,micrometer
Inb.1,42,5.jpg,85,micrometer
Inb.1,42,5.jpg,78,micrometer
Inb.1,42,6.jpg,77,micrometer
Inb.1,42,6.jpg,82,micrometer
Inb.1,42,6.jpg,70,micrometer
Inb.1,42,7.jpg,75,micrometer
Inb.1,42,7.jpg,76,micrometer
Inb.1,42,7.jpg,86,micrometer
Inb.1,42,8.jpg,79,micrometer
Inb.1,43,1.jpg,78,micrometer
Inb.1,43,2.jpg,78,micrometer
Inb.1,43,2.jpg,77,micrometer
Inb.1,43,3.jpg,95,micrometer
Inb.1,43,3.jpg,73,micrometer
Inb.1,43,4.jpg,87,micrometer
Inb.1,43,5.jpg,88,micrometer
Inb.1,43,5.jpg,83,micrometer
Inb.1,43,5.jpg,84,micrometer
Inb.1,43,5.jpg,81,micrometer
Inb.1,43,5.jpg,93,micrometer
Inb.1,43,21.jpg,75,micrometer
Inb.1,43,21.jpg,73,micrometer
Inb.1,43,20.jpg,82,micrometer
Inb.1,43,19.jpg,78,micrometer
Inb.1,43,18.jpg,75,micrometer
Inb.1,43,17.jpg,73,micrometer
Inb.1,43,16.jpg,80,micrometer
Inb.1,43,15.jpg,85,micrometer
Inb.1,43,14.jpg,77,micrometer
Inb.1,44,1.jpg,86,micrometer
Inb.1,44,1.jpg,89,micrometer
Inb.1,44,2.jpg,84,micrometer
Inb.1,44,2.jpg,74,micrometer
Inb.1,44,2.jpg,89,micrometer
Inb.1,44,3.jpg,85,micrometer
Inb.1,44,3.jpg,87,micrometer
Inb.1,44,3.jpg,84,micrometer
Inb.1,44,3.jpg,84,micrometer
Inb.1,44,4.jpg,80,micrometer
Inb.1,44,4.jpg,85,micrometer
Inb.1,44,5.jpg,89,micrometer
Inb.1,44,5.jpg,71,micrometer
Inb.1,44,6.jpg,87,micrometer
Inb.1,44,7.jpg,86,micrometer
Inb.1,44,7.jpg,73,micrometer
Inb.1,44,8.jpg,90,micrometer
Inb.1,44,8.jpg,95,micrometer
Inb.1,44,8.jpg,90,micrometer
Inb.1,44,9.jpg,88,micrometer
Inb.1,45,1.jpg,83,micrometer
Inb.1,45,2.jpg,85,micrometer
Inb.1,45,2.jpg,81,micrometer
Inb.1,45,3.jpg,81,micrometer
Inb.1,45,4.jpg,86,micrometer
Inb.1,45,5.jpg,86,micrometer
Inb.1,45,5.jpg,80,micrometer
Inb.1,45,5.jpg,82,micrometer
Inb.1,45,6.jpg,78,micrometer
Inb.1,45,6.jpg,84,micrometer
Inb.1,45,6.jpg,83,micrometer
Inb.1,45,7.jpg,87,micrometer
Inb.1,45,7.jpg,87,micrometer
Inb.1,45,8.jpg,81,micrometer
Inb.1,45,8.jpg,88,micrometer
Inb.1,45,9.jpg,87,micrometer
Inb.1,45,9.jpg,81,micrometer
Inb.1,45,10.jpg,89,micrometer
Inb.1,45,10.jpg,84,micrometer
Inb.1,45,10.jpg,75,micrometer
Inb.2,1,1.jpg,88,micrometer
Inb.2,1,1.jpg,79,micrometer
Inb.2,1,1.jpg,80,micrometer
Inb.2,1,1.jpg,82,micrometer
Inb.2,1,2.jpg,80,micrometer
Inb.2,1,2.jpg,76,micrometer
Inb.2,1,2.jpg,83,micrometer
Inb.2,1,2.jpg,77,micrometer
Inb.2,1,3.jpg,75,micrometer
Inb.2,1,3.jpg,70,micrometer
Inb.2,1,3.jpg,77,micrometer
Inb.2,1,3.jpg,90,micrometer
Inb.2,1,4.jpg,84,micrometer
Inb.2,1,4.jpg,82,micrometer
Inb.2,1,5.jpg,84,micrometer
Inb.2,1,6.jpg,87,micrometer
Inb.2,1,7.jpg,82,micrometer
Inb.2,1,7.jpg,92,micrometer
Inb.2,1,8.jpg,78,micrometer
Inb.2,1,8.jpg,75,micrometer
Inb.2,2,20.jpg,94,micrometer
Inb.2,2,21.jpg,88,micrometer
Inb.2,2,1.jpg,65,micrometer
Inb.2,2,10.jpg,79,micrometer
Inb.2,2,22.jpg,85,micrometer
Inb.2,2,2.jpg,83,micrometer
Inb.2,2,14.jpg,74,micrometer
Inb.2,2,22.jpg,85,micrometer
Inb.2,2,3.jpg,83,micrometer
Inb.2,2,4.jpg,92,micrometer
Inb.2,2,4.jpg,84,micrometer
Inb.2,2,5.jpg,87,micrometer
Inb.2,2,20.jpg,87,micrometer
Inb.2,2,19.jpg,87,micrometer
Inb.2,2,7.jpg,79,micrometer
Inb.2,2,8.jpg,76,micrometer
Inb.2,2,9.jpg,81,micrometer
Inb.2,2,9.jpg,94,micrometer
Inb.2,2,10.jpg,87,micrometer
Inb.2,2,10.jpg,82,micrometer
Inb.2,5,1.jpg,83,micrometer
Inb.2,5,1.jpg,87,micrometer
Inb.2,5,1.jpg,80,micrometer
Inb.2,5,2.jpg,88,micrometer
Inb.2,5,3.jpg,84,micrometer
Inb.2,5,3.jpg,80,micrometer
Inb.2,5,3.jpg,84,micrometer
Inb.2,5,4.jpg,76,micrometer
Inb.2,5,4.jpg,79,micrometer
Inb.2,5,4.jpg,88,micrometer
Inb.2,5,5.jpg,80,micrometer
Inb.2,5,5.jpg,79,micrometer
Inb.2,5,5.jpg,75,micrometer
Inb.2,5,6.jpg,90,micrometer
Inb.2,5,7.jpg,85,micrometer
Inb.2,5,7.jpg,83,micrometer
Inb.2,5,7.jpg,83,micrometer
Inb.2,5,7.jpg,84,micrometer
Inb.2,5,8.jpg,88,micrometer
Inb.2,5,8.jpg,81,micrometer
Inb.2,6,1.jpg,84,micrometer
Inb.2,6,2.jpg,83,micrometer
Inb.2,6,2.jpg,93,micrometer
Inb.2,6,17.jpg,91,micrometer
Inb.2,6,20.jpg,78,micrometer
Inb.2,6,19.jpg,91,micrometer
Inb.2,6,4.jpg,83,micrometer
Inb.2,6,20.jpg,75,micrometer
Inb.2,6,5.jpg,79,micrometer
Inb.2,6,6.jpg,82,micrometer
Inb.2,6,17.jpg,96,micrometer
Inb.2,6,8.jpg,76,micrometer
Inb.2,6,16.jpg,84,micrometer
Inb.2,6,16.jpg,92,micrometer
Inb.2,6,18.jpg,67,micrometer
Inb.2,6,19.jpg,83,micrometer
Inb.2,6,10.jpg,75,micrometer
Inb.2,6,10.jpg,75,micrometer
Inb.2,6,11.jpg,83,micrometer
Inb.2,6,19.jpg,88,micrometer
Inb.2,7,1.jpg,82,micrometer
Inb.2,7,1.jpg,90,micrometer
Inb.2,7,2.jpg,85,micrometer
Inb.2,7,2.jpg,90,micrometer
Inb.2,7,15.jpg,84,micrometer
Inb.2,7,3.jpg,67,micrometer
Inb.2,7,3.jpg,73,micrometer
Inb.2,7,3.jpg,80,micrometer
Inb.2,7,18.jpg,90,micrometer
Inb.2,7,16.jpg,88,micrometer
Inb.2,7,16.jpg,90,micrometer
Inb.2,7,4.jpg,84,micrometer
Inb.2,7,5.jpg,89,micrometer
Inb.2,7,5.jpg,78,micrometer
Inb.2,7,6.jpg,74,micrometer
Inb.2,7,18.jpg,88,micrometer
Inb.2,7,16.jpg,96,micrometer
Inb.2,7,9.jpg,82,micrometer
Inb.2,7,10.jpg,80,micrometer
Inb.2,7,10.jpg,81,micrometer
Inb.2,8,18.jpg,92,micrometer
Inb.2,8,17.jpg,91,micrometer
Inb.2,8,1.jpg,86,micrometer
Inb.2,8,1.jpg,77,micrometer
